Title,Rating,Year,Month,Runtime,Budget,Income,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Top_50_Director,Lead,Supporting
The Thing,6.2,2011,10,103,38000000.0,31505287.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,878,1001
Footloose,5.8,2011,10,113,24000000.0,63543328.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1001,1001
The Tree of Life,6.8,2011,5,139,32000000.0,58409247.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,1001
The Raid: Redemption,7.6,2011,4,101,1100000.0,9148519.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001,1001
Cowboys & Aliens,6.0,2011,7,119,163000000.0,174822325.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,421,1001
Colombiana,6.4,2011,8,108,40000000.0,71508440.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,492,1001
Machine Gun Preacher,6.7,2011,11,129,30000000.0,3338690.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1001
A Separation,8.3,2011,3,123,500000.0,22926076.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
War Horse,7.2,2011,12,146,66000000.0,177584879.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
30 Minutes or Less,6.1,2011,8,83,28000000.0,40662632.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1001
Tower Heist,6.2,2011,11,104,75000000.0,152930623.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,1001
Diary of a Wimpy Kid: Rodrick Rules,6.5,2011,3,99,21000000.0,72526996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Grey,6.8,2011,1,117,25000000.0,79781695.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1001
The Adjustment Bureau,7.0,2011,3,106,50200000.0,127869379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,224,1001
Kung Fu Panda 2,7.2,2011,5,90,150000000.0,665692281.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,1001
Mr. Popper's Penguins,6.0,2011,6,94,55000000.0,187361754.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,154,1001
Paul,6.9,2011,3,104,40000000.0,97984015.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,664,1001
Final Destination 5,5.9,2011,8,92,40000000.0,157887643.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
Fright Night,6.4,2011,8,106,30000000.0,41002607.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
The Muppets,7.1,2011,11,103,45000000.0,165184237.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1001
You're Next,6.6,2011,8,95,1000000.0,26895481.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
The Inbetweeners,6.7,2011,8,97,4235000.0,88823111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Hidden Face,7.3,2011,9,97,2600000.0,6318409.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1001,1001
50/50,7.6,2011,9,100,8000000.0,41097853.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Inception,8.8,2010,7,148,160000000.0,836848102.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,1001
Shutter Island,8.2,2010,2,138,80000000.0,294805697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,16,1001
Black Swan,8.0,2010,12,108,13000000.0,329398046.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,74,1001
Kick-Ass,7.6,2010,4,117,30000000.0,96188903.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Harry Potter and the Deathly Hallows: Part 1,7.7,2010,11,146,181500000.0,977070383.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,420,1001
Scott Pilgrim vs. the World,7.5,2010,8,112,60000000.0,49421974.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,980,1001
The Social Network,7.8,2010,10,120,40000000.0,224920375.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469,1001
The American,6.3,2010,9,105,20000000.0,67876281.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1001
The Town,7.5,2010,9,125,37000000.0,154026136.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,1001
The Other Guys,6.6,2010,8,107,100000000.0,170458922.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1001
Knight and Day,6.3,2010,6,109,117000000.0,261989769.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1001
Grown Ups,5.9,2010,6,102,80000000.0,271457301.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1001
Diary of a Wimpy Kid,6.2,2010,3,94,15000000.0,76196538.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Clash of the Titans,5.8,2010,4,106,125000000.0,493214993.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,910,1001
Rare Exports,6.6,2010,12,84,2064880.0,4087363.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Love & Other Drugs,6.7,2010,11,112,30000000.0,102820008.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,253,1001
Alice in Wonderland,6.4,2010,3,108,200000000.0,1025468216.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,487,1001
Iron Man 2,6.9,2010,5,124,200000000.0,623933331.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001,1001
Percy Jackson & the Olympians: The Lightning Thief,5.8,2010,2,118,95000000.0,226497209.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,509,1001
RED,7.0,2010,10,111,58000000.0,199006387.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1001
Incendies,8.3,2010,1,131,6800000.0,6788659.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1001,1001
True Grit,7.6,2010,12,110,38000000.0,252276927.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,101,1001
The Fighter,7.8,2010,12,116,25000000.0,129190869.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1001
I Spit on Your Grave,6.2,2010,6,108,2000000.0,1278650.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
Easy A,7.0,2010,9,92,8000000.0,75026327.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,299,1001
Tron: Legacy,6.8,2010,12,125,170000000.0,400063852.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101,1001
Tangled,7.7,2010,11,100,260000000.0,592462816.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,1001
Robin Hood,6.6,2010,5,140,200000000.0,321669741.0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,1001
Remember Me,7.1,2010,3,113,16000000.0,56032889.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501,1001
Burlesque,6.4,2010,11,119,55000000.0,89520336.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,346,1001
Blue Valentine,7.3,2010,1,112,1000000.0,15440333.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254,1001
Insidious,6.8,2010,4,103,1500000.0,100106454.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,708,1001
Despicable Me,7.6,2010,7,95,69000000.0,543157985.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1001
How to Train Your Dragon,8.1,2010,3,98,165000000.0,494879471.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,1001
Hot Tub Time Machine,6.4,2010,3,101,36000000.0,64780213.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,560,1001
The Last Airbender,4.0,2010,7,103,150000000.0,319713881.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Flipped,7.7,2010,9,90,14000000.0,4324817.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Megamind,7.3,2010,11,95,130000000.0,321885765.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1001
The Expendables,6.4,2010,8,103,80000000.0,274470394.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,1001
Toy Story 3,8.3,2010,6,103,200000000.0,1066970811.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1001
The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,2010,12,113,155000000.0,415686217.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The King's Speech,8.0,2010,12,118,15000000.0,427374317.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,1001
Legion,5.2,2010,1,100,26000000.0,67918658.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,934,1001
Piranha 3D,5.5,2010,8,88,24000000.0,83188165.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,638,1001
Let Me In,7.1,2010,10,116,20000000.0,27093592.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
She's Out of My League,6.4,2010,3,104,20000000.0,49779728.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,931,1001
The Twilight Saga: Eclipse,5.0,2010,6,124,68000000.0,698509825.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1001
The Book of Eli,6.8,2010,1,118,80000000.0,157107755.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1001
Dog Pound,7.0,2010,6,91,5119800.0,465725.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Unthinkable,7.0,2010,5,97,15000000.0,1669947.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001,1001
Never Let Me Go,7.1,2010,10,103,15000000.0,9918093.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,280,1001
127 Hours,7.6,2010,1,94,18000000.0,60738797.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458,1001
Salt,6.4,2010,7,100,110000000.0,293503354.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,1001
Prince of Persia: The Sands of Time,6.6,2010,5,116,200000000.0,336365676.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253,1001
The Tourist,6.0,2010,12,103,100000000.0,278780441.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,1001
Eat Pray Love,5.8,2010,8,133,60000000.0,204594016.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1001
The Karate Kid,6.2,2010,6,140,40000000.0,359126022.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1001
The Ghost Writer,7.2,2010,3,128,45000000.0,60331447.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,713,1001
Super,6.7,2010,6,96,2500000.0,422618.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
How Do You Know,5.4,2010,12,121,120000000.0,48668907.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,1001
The A-Team,6.7,2010,6,117,110000000.0,177238796.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,223,1001
Step Up 3D,6.1,2010,8,107,30000000.0,159291809.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1001,1001
Buried,7.0,2010,10,95,3000000.0,19439764.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,464,1001
Winter's Bone,7.1,2010,7,100,2000000.0,13796834.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185,1001
Predators,6.4,2010,7,107,40000000.0,127233108.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,257,1001
The Losers,6.3,2010,4,97,25000000.0,29397654.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,1001
The Way Back,7.3,2010,1,133,30000000.0,24172201.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Next Three Days,7.3,2010,11,133,30000000.0,67448651.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1001
Machete,6.6,2010,9,105,10500000.0,45491656.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001,1001
The Wolfman,5.8,2010,2,103,150000000.0,139789765.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,201,1001
Sex and the City 2,4.5,2010,5,146,100000000.0,290745055.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,736,1001
The Sorcerer's Apprentice,6.1,2010,7,109,150000000.0,215283742.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1001
The Final,5.3,2010,2,93,1000000.0,28491.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
Rabbit Hole,7.0,2010,1,91,5000000.0,5144717.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1001
Leap Year,6.4,2010,1,100,19000000.0,32686500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,1001
Unstoppable,6.8,2010,11,98,100000000.0,167805466.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1001
Due Date,6.5,2010,11,95,65000000.0,211780824.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Dinner for Schmucks,5.9,2010,7,114,69000000.0,86855739.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1001
Get Him to the Greek,6.3,2010,6,109,40000000.0,91720255.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,950,1001
Rubber,5.7,2010,11,82,500000.0,101729.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Shrek Forever After,6.3,2010,5,95,165000000.0,752600867.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,1001
Devil,6.3,2010,9,80,10000000.0,62695489.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1001,1001
Life as We Know It,6.5,2010,10,114,38000000.0,105734416.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,333,1001
Centurion,6.3,2010,7,97,12000000.0,6890432.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225,1001
Valentine's Day,5.7,2010,2,125,52000000.0,216528528.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1001
Date Night,6.3,2010,4,88,55000000.0,152263880.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,455,1001
The Switch,6.1,2010,8,101,19000000.0,49843011.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285,1001
Monsters,6.4,2010,12,94,500000.0,5060438.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Killers,5.4,2010,6,100,75000000.0,98159963.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,333,1001
Los ojos de Julia,6.7,2010,10,118,5300000.0,16934369.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1001,1001
Avatar,7.8,2009,12,162,237000000.0,2922917914.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,910,1001
A Christmas Carol,6.8,2009,11,96,200000000.0,325286646.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,1001
Inglourious Basterds,8.3,2009,8,153,70000000.0,321457747.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,120,1001
Brothers,7.1,2009,12,105,26000000.0,43474578.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,253,1001
The Hangover,7.7,2009,6,100,35000000.0,469328079.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,1001
Harry Potter and the Half-Blood Prince,7.6,2009,7,153,250000000.0,934504700.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1001
Star Trek,7.9,2009,5,127,150000000.0,385680446.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,425,1001
Watchmen,7.6,2009,3,162,130000000.0,185382813.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,670,1001
The Proposal,6.7,2009,6,108,40000000.0,317375031.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,1001
Sherlock Holmes,7.6,2009,12,128,90000000.0,524028679.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1001,1001
Hachi: A Dog's Tale,8.1,2009,3,93,16000000.0,46749646.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,801,1001
500 Days of Summer,7.7,2009,8,95,7500000.0,60800444.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327,1001
Coraline,7.7,2009,2,100,60000000.0,124627844.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1001
The Lovely Bones,6.6,2009,1,135,65000000.0,93621340.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,331,1001
Splice,5.8,2009,6,104,30000000.0,27127620.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,257,1001
3 Idiots,8.4,2009,12,170,6600000.0,60262836.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
2012,5.8,2009,11,158,200000000.0,791217826.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,560,1001
Orphan,7.0,2009,7,123,20000000.0,77912251.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,384,1001
Mr. Nobody,7.8,2009,9,141,47000000.0,3559160.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,212,1001
Fantastic Mr. Fox,7.9,2009,11,87,40000000.0,46474181.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1001
Transformers: Revenge of the Fallen,5.9,2009,6,149,200000000.0,836303693.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,461,1001
Night at the Museum: Battle of the Smithsonian,6.0,2009,5,105,150000000.0,413106170.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1001
Up,8.3,2009,5,96,175000000.0,735099102.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Human Centipede (First Sequence),4.4,2009,4,92,1590000.0,325113.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
The Blind Side,7.6,2009,11,129,29000000.0,309231694.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001,1001
Fast & Furious,6.5,2009,4,107,85000000.0,360366870.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,423,1001
Up in the Air,7.4,2009,12,109,25000000.0,166842739.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111,1001
New in Town,5.6,2009,1,97,8000000.0,29010817.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Antichrist,6.5,2009,5,108,11000000.0,7413863.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,172,1001
Couples Retreat,5.5,2009,10,113,70000000.0,171844840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1001
District 9,7.9,2009,8,112,30000000.0,210888950.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1001,1001
Zombieland,7.6,2009,10,88,23600000.0,102392080.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,469,1001
Enter the Void,7.2,2009,5,161,16000000.0,775385.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Jennifer's Body,5.4,2009,9,102,16000000.0,31556061.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,336,1001
X-Men Origins: Wolverine,6.5,2009,5,107,150000000.0,373062864.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,417,1001
The Road,7.2,2009,11,111,25000000.0,27639579.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1001
The Last House on the Left,6.5,2009,3,110,15000000.0,45995223.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
17 Again,6.4,2009,4,102,20000000.0,136316880.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Terminator Salvation,6.5,2009,5,115,200000000.0,371353001.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358,1001
Moon,7.8,2009,7,97,5000000.0,9760107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,660,1001
Public Enemies,7.0,2009,7,140,100000000.0,214104620.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,1001
Law Abiding Citizen,7.4,2009,10,109,50000000.0,127944208.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1001
He's Just Not That Into You,6.4,2009,2,129,40000000.0,178866158.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,896,1001
The Secret in Their Eyes,8.2,2009,5,129,2000000.0,35079650.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1001,1001
Angels & Demons,6.7,2009,5,138,150000000.0,485930816.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,1001
The Princess and the Frog,7.1,2009,12,97,105000000.0,267045765.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Twilight Saga: New Moon,4.7,2009,11,130,50000000.0,711025481.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,295,1001
Triangle,6.9,2009,10,99,12000000.0,1333377.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1001,1001
Cloudy with a Chance of Meatballs,6.9,2009,9,90,100000000.0,243006126.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,1001
G.I. Joe: The Rise of Cobra,5.7,2009,8,118,175000000.0,302469017.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,857,1001
"I Love You, Man",7.0,2009,3,105,40000000.0,91980359.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,465,1001
My Sister's Keeper,7.3,2009,6,109,30000000.0,95714875.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1001
Monsters vs. Aliens,6.4,2009,3,94,175000000.0,381509870.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1001
The Girl with the Dragon Tattoo,7.8,2009,4,152,13000000.0,104414200.0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1001,1001
Pandorum,6.7,2009,9,108,33000000.0,20648328.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,857,1001
State of Play,7.1,2009,4,127,60000000.0,87812371.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,116,1001
Drag Me to Hell,6.6,2009,5,99,30000000.0,90842646.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Land of the Lost,5.3,2009,6,102,100000000.0,68777554.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1001
Push,6.1,2009,2,111,38000000.0,48858618.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1001,1001
Chloe,6.3,2009,3,96,14000000.0,13657649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,1001
9,7.0,2009,9,79,30000000.0,48428063.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,1001
After.Life,5.9,2009,12,104,4500000.0,2425535.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,196,1001
Precious,7.3,2009,11,110,10000000.0,63649529.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,1001
